times,counts
0.5,35.0
0.5,0.0
0.5,52.0
0.5,76.0
0.5,0.0
0.5,79.0
0.5,14.0
0.5,52.0
0.5,34.0
0.5,0.0
0.5,63.0
0.5,65.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,48.0
0.5,0.0
0.5,73.0
0.5,0.0
0.5,0.0
0.5,26.0
0.5,0.0
0.5,0.0
0.5,49.0
0.5,32.0
0.5,0.0
0.5,0.0
0.5,24.0
0.5,30.0
0.5,0.0
0.5,0.0
0.5,84.0
0.5,0.0
0.5,15.0
0.5,38.0
0.5,35.0
0.5,1.0
0.5,68.0
0.5,52.0
0.5,0.0
0.5,58.0
0.5,51.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,21.0
0.5,11.0
0.5,71.0
0.5,56.0
0.5,68.0
0.5,3.0
0.5,0.0
0.5,0.0
0.5,32.0
0.5,74.0
0.5,50.0
0.5,0.0
0.5,2.0
0.5,57.0
0.5,67.0
0.5,35.0
0.5,38.0
0.5,78.0
0.5,0.0
0.5,31.0
0.5,52.0
0.5,50.0
0.5,0.0
0.5,31.0
0.5,0.0
0.5,54.0
0.5,45.0
0.5,20.0
0.5,0.0
0.5,49.0
0.5,91.0
0.5,8.0
0.5,53.0
0.5,50.0
0.5,0.0
0.5,50.0
0.5,0.0
0.5,0.0
0.5,51.0
0.5,54.0
0.5,70.0
0.5,60.0
0.5,0.0
0.5,49.0
0.5,2.0
0.5,56.0
0.5,16.0
0.5,0.0
0.5,0.0
0.5,68.0
0.5,61.0
0.5,0.0
0.5,39.0
0.5,32.0
0.5,65.0
0.5,6.0
0.5,7.0
0.5,0.0
0.5,66.0
0.5,48.0
0.5,0.0
0.5,63.0
0.5,0.0
0.5,72.0
0.5,0.0
0.5,0.0
0.5,62.0
0.5,0.0
0.5,53.0
0.5,81.0
0.5,0.0
0.5,15.0
0.5,48.0
0.5,0.0
0.5,54.0
0.5,40.0
0.5,0.0
0.5,19.0
0.5,79.0
0.5,0.0
0.5,12.0
0.5,65.0
0.5,5.0
0.5,25.0
0.5,0.0
0.5,62.0
0.5,0.0
0.5,0.0
0.5,25.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,79.0
0.5,71.0
0.5,0.0
0.5,23.0
0.5,25.0
0.5,0.0
0.5,29.0
0.5,43.0
0.5,0.0
0.5,57.0
0.5,71.0
0.5,0.0
0.5,59.0
0.5,0.0
0.5,50.0
0.5,49.0
0.5,64.0
0.5,0.0
0.5,61.0
0.5,47.0
0.5,30.0
0.5,36.0
0.5,33.0
0.5,0.0
0.5,0.0
0.5,67.0
0.5,61.0
0.5,0.0
0.5,19.0
0.5,25.0
0.5,61.0
0.5,80.0
0.5,70.0
0.5,0.0
0.5,46.0
0.5,10.0
0.5,63.0
1.0,82.0
1.0,100.0
1.0,54.0
1.0,113.0
1.0,40.0
1.0,0.0
1.0,17.0
1.0,72.0
1.0,0.0
1.0,76.0
1.0,85.0
1.0,57.0
1.0,33.0
1.0,0.0
1.0,130.0
1.0,60.0
1.0,105.0
1.0,124.0
1.0,0.0
1.0,92.0
1.0,25.0
1.0,120.0
1.0,99.0
1.0,1.0
1.0,122.0
1.0,88.0
1.0,27.0
1.0,0.0
1.0,70.0
1.0,71.0
1.0,33.0
1.0,90.0
1.0,13.0
1.0,92.0
1.0,131.0
1.0,102.0
1.0,0.0
1.0,87.0
1.0,140.0
1.0,65.0
1.0,19.0
1.0,45.0
1.0,114.0
1.0,73.0
1.0,71.0
1.0,68.0
1.0,36.0
1.0,0.0
1.0,61.0
1.0,0.0
1.0,10.0
1.0,78.0
1.0,46.0
1.0,85.0
1.0,101.0
1.0,0.0
1.0,63.0
1.0,48.0
1.0,86.0
1.0,0.0
1.0,114.0
1.0,55.0
1.0,27.0
1.0,72.0
1.0,41.0
1.0,80.0
1.0,92.0
1.0,60.0
1.0,60.0
1.0,24.0
1.0,97.0
1.0,18.0
1.0,67.0
1.0,112.0
1.0,0.0
1.0,36.0
1.0,124.0
1.0,74.0
1.0,78.0
1.0,96.0
1.0,94.0
1.0,10.0
1.0,109.0
1.0,37.0
1.0,51.0
1.0,0.0
1.0,80.0
1.0,119.0
1.0,111.0
1.0,140.0
1.0,122.0
1.0,74.0
1.0,71.0
1.0,99.0
1.0,99.0
1.0,24.0
1.0,34.0
1.0,34.0
1.0,131.0
1.0,0.0
1.0,98.0
1.0,46.0
1.0,149.0
1.0,11.0
1.0,0.0
1.0,40.0
1.0,94.0
1.0,121.0
1.0,0.0
1.0,0.0
1.0,87.0
1.0,109.0
1.0,109.0
1.0,0.0
1.0,15.0
1.0,73.0
1.0,94.0
1.0,6.0
1.0,21.0
1.0,45.0
1.0,102.0
1.0,114.0
1.0,56.0
1.0,109.0
1.0,48.0
1.0,56.0
1.0,90.0
1.0,0.0
1.0,0.0
1.0,94.0
1.0,38.0
1.0,22.0
1.0,70.0
1.0,82.0
1.0,19.0
1.0,115.0
1.0,0.0
1.0,90.0
1.0,86.0
1.0,44.0
1.0,74.0
1.0,0.0
1.0,76.0
1.0,120.0
1.0,29.0
1.0,0.0
1.0,1.0
1.0,124.0
1.0,45.0
1.0,131.0
1.0,37.0
1.0,0.0
1.0,92.0
1.0,48.0
1.0,71.0
1.0,46.0
1.0,0.0
1.0,85.0
1.0,54.0
1.0,94.0
1.0,132.0
1.0,0.0
1.0,31.0
1.0,110.0
1.0,36.0
1.0,119.0
1.0,85.0
1.0,63.0
1.0,93.0
1.0,0.0
1.0,102.0
1.0,82.0
1.0,130.0
1.0,0.0
1.0,18.0
1.0,102.0
1.0,22.0
1.0,0.0
1.0,0.0
1.0,13.0
1.0,0.0
1.0,64.0
1.0,127.0
1.0,36.0
1.0,110.0
1.0,75.0
1.0,0.0
1.0,10.0
1.0,44.0
1.0,0.0
1.0,93.0
1.0,113.0
1.0,27.0
1.0,114.0
1.0,33.0
1.0,65.0
1.0,110.0
1.0,96.0
1.0,33.0
1.0,101.0
1.0,105.0
1.0,54.0
1.0,0.0
1.0,0.0
1.0,30.0
1.0,86.0
1.0,101.0
1.0,23.0
1.0,32.0
1.0,121.0
1.0,64.0
1.0,89.0
1.0,31.0
1.0,5.0
1.0,111.0
1.0,90.0
1.0,0.0
1.0,66.0
1.0,94.0
1.0,72.0
1.0,109.0
1.0,63.0
1.0,0.0
1.0,42.0
1.0,107.0
1.0,86.0
1.0,53.0
1.0,55.0
1.0,54.0
1.0,17.0
1.0,90.0
1.0,46.0
1.0,115.0
1.0,61.0
1.0,0.0
1.0,83.0
1.0,70.0
1.0,60.0
1.0,52.0
1.0,58.0
1.0,0.0
1.0,103.0
1.0,114.0
1.0,102.0
1.0,89.0
1.0,38.0
1.0,16.0
1.0,0.0
1.0,112.0
1.0,60.0
1.0,0.0
1.0,11.0
1.0,84.0
1.0,43.0
1.0,85.0
1.0,91.0
1.0,0.0
1.0,111.0
1.0,80.0
1.0,49.0
1.0,37.0
1.0,87.0
1.0,90.0
1.0,30.0
1.0,24.0
1.0,49.0
1.0,10.0
1.0,53.0
1.0,120.0
1.0,0.0
1.0,11.0
1.0,39.0
1.0,109.0
1.0,101.0
1.0,99.0
1.0,51.0
1.0,114.0
1.0,0.0
1.0,70.0
1.0,112.0
1.0,0.0
1.0,0.0
1.0,54.0
1.0,103.0
1.0,120.0
1.0,75.0
1.0,6.0
1.0,112.0
1.0,17.0
1.0,0.0
1.0,12.0
1.0,94.0
1.0,41.0
1.0,61.0
1.0,82.0
1.0,0.0
1.0,38.0
1.0,28.0
1.0,58.0
1.0,119.0
1.5,0.0
1.5,42.0
1.5,125.0
1.5,111.0
1.5,113.0
1.5,0.0
1.5,76.0
1.5,107.0
1.5,13.0
1.5,88.0
1.5,152.0
1.5,38.0
1.5,67.0
1.5,99.0
1.5,135.0
1.5,152.0
1.5,19.0
1.5,22.0
1.5,109.0
1.5,120.0
1.5,149.0
1.5,76.0
1.5,79.0
1.5,147.0
1.5,92.0
1.5,26.0
1.5,119.0
1.5,123.0
1.5,134.0
1.5,149.0
1.5,19.0
1.5,107.0
1.5,60.0
1.5,51.0
1.5,62.0
1.5,12.0
1.5,78.0
1.5,172.0
1.5,127.0
1.5,33.0
1.5,53.0
1.5,0.0
1.5,66.0
1.5,145.0
1.5,128.0
1.5,71.0
1.5,8.0
1.5,43.0
1.5,106.0
1.5,171.0
1.5,101.0
1.5,156.0
1.5,0.0
1.5,40.0
1.5,108.0
1.5,45.0
1.5,103.0
1.5,116.0
1.5,128.0
1.5,80.0
1.5,159.0
1.5,67.0
1.5,113.0
1.5,110.0
1.5,144.0
1.5,119.0
1.5,147.0
1.5,105.0
1.5,126.0
1.5,124.0
1.5,130.0
1.5,130.0
1.5,65.0
1.5,51.0
1.5,120.0
1.5,0.0
1.5,110.0
1.5,65.0
1.5,162.0
1.5,143.0
1.5,132.0
1.5,63.0
1.5,49.0
1.5,154.0
1.5,33.0
1.5,100.0
1.5,116.0
1.5,136.0
1.5,120.0
1.5,128.0
1.5,184.0
1.5,0.0
1.5,133.0
1.5,34.0
1.5,136.0
1.5,71.0
1.5,75.0
1.5,139.0
1.5,35.0
1.5,136.0
1.5,12.0
1.5,128.0
1.5,92.0
1.5,140.0
1.5,64.0
1.5,126.0
1.5,0.0
1.5,71.0
1.5,45.0
1.5,126.0
1.5,111.0
1.5,74.0
1.5,0.0
1.5,144.0
1.5,171.0
1.5,45.0
1.5,135.0
1.5,91.0
1.5,0.0
1.5,147.0
1.5,32.0
1.5,143.0
1.5,91.0
1.5,119.0
1.5,122.0
1.5,11.0
1.5,60.0
1.5,118.0
1.5,27.0
1.5,4.0
1.5,0.0
1.5,141.0
1.5,29.0
1.5,0.0
1.5,130.0
1.5,40.0
1.5,122.0
1.5,119.0
1.5,130.0
1.5,151.0
1.5,100.0
1.5,122.0
1.5,152.0
1.5,57.0
1.5,108.0
1.5,129.0
1.5,8.0
1.5,106.0
1.5,112.0
1.5,101.0
1.5,108.0
1.5,0.0
1.5,123.0
1.5,38.0
1.5,45.0
1.5,101.0
1.5,50.0
1.5,91.0
1.5,150.0
1.5,72.0
1.5,146.0
1.5,123.0
1.5,150.0
1.5,79.0
1.5,95.0
1.5,79.0
1.5,85.0
1.5,92.0
1.5,114.0
1.5,45.0
1.5,122.0
1.5,137.0
1.5,62.0
1.5,122.0
1.5,34.0
1.5,41.0
1.5,53.0
1.5,3.0
1.5,154.0
1.5,111.0
1.5,99.0
1.5,149.0
1.5,111.0
1.5,45.0
1.5,13.0
1.5,91.0
1.5,119.0
1.5,123.0
1.5,26.0
1.5,124.0
1.5,135.0
1.5,83.0
1.5,87.0
1.5,84.0
1.5,125.0
1.5,0.0
1.5,161.0
1.5,121.0
1.5,97.0
1.5,115.0
1.5,17.0
1.5,87.0
1.5,161.0
1.5,19.0
1.5,164.0
1.5,38.0
1.5,50.0
1.5,48.0
1.5,69.0
1.5,0.0
1.5,71.0
1.5,0.0
1.5,101.0
1.5,133.0
1.5,77.0
1.5,77.0
1.5,0.0
1.5,110.0
1.5,146.0
1.5,17.0
1.5,81.0
1.5,107.0
1.5,64.0
1.5,0.0
1.5,141.0
1.5,112.0
1.5,132.0
1.5,21.0
1.5,133.0
1.5,48.0
1.5,70.0
1.5,49.0
1.5,105.0
1.5,90.0
1.5,6.0
1.5,159.0
1.5,158.0
1.5,62.0
1.5,120.0
1.5,0.0
1.5,2.0
1.5,88.0
1.5,99.0
1.5,7.0
1.5,154.0
1.5,87.0
1.5,33.0
1.5,5.0
1.5,79.0
1.5,79.0
1.5,67.0
1.5,65.0
1.5,47.0
1.5,151.0
1.5,1.0
1.5,143.0
1.5,32.0
1.5,129.0
1.5,126.0
1.5,10.0
1.5,63.0
1.5,19.0
1.5,6.0
1.5,11.0
1.5,85.0
1.5,152.0
1.5,165.0
1.5,159.0
1.5,146.0
1.5,156.0
1.5,38.0
1.5,75.0
1.5,116.0
1.5,115.0
1.5,120.0
1.5,127.0
1.5,74.0
1.5,88.0
1.5,133.0
1.5,38.0
1.5,55.0
1.5,145.0
1.5,139.0
1.5,0.0
1.5,98.0
1.5,54.0
1.5,101.0
1.5,125.0
1.5,72.0
1.5,116.0
1.5,62.0
1.5,0.0
1.5,78.0
1.5,116.0
1.5,123.0
1.5,94.0
1.5,0.0
1.5,68.0
1.5,143.0
1.5,78.0
2.0,87.0
2.0,102.0
2.0,144.0
2.0,152.0
2.0,58.0
2.0,115.0
2.0,108.0
2.0,140.0
2.0,129.0
2.0,101.0
2.0,165.0
2.0,55.0
2.0,165.0
2.0,168.0
2.0,108.0
2.0,168.0
2.0,156.0
2.0,76.0
2.0,49.0
2.0,164.0
2.0,115.0
2.0,56.0
2.0,18.0
2.0,82.0
2.0,137.0
2.0,176.0
2.0,105.0
2.0,77.0
2.0,138.0
2.0,111.0
2.0,127.0
2.0,155.0
2.0,138.0
2.0,81.0
2.0,129.0
2.0,160.0
2.0,155.0
2.0,115.0
2.0,93.0
2.0,47.0
2.0,53.0
2.0,131.0
2.0,150.0
2.0,96.0
2.0,96.0
2.0,98.0
2.0,55.0
2.0,97.0
2.0,162.0
2.0,57.0
2.0,75.0
2.0,129.0
2.0,88.0
2.0,89.0
2.0,87.0
2.0,52.0
2.0,86.0
2.0,73.0
2.0,108.0
2.0,31.0
2.0,62.0
2.0,35.0
2.0,18.0
2.0,132.0
2.0,161.0
2.0,93.0
2.0,75.0
2.0,34.0
2.0,88.0
2.0,110.0
2.0,120.0
2.0,159.0
2.0,44.0
2.0,17.0
2.0,160.0
2.0,83.0
2.0,111.0
2.0,0.0
2.0,139.0
2.0,157.0
2.0,23.0
2.0,154.0
2.0,139.0
2.0,65.0
2.0,127.0
2.0,64.0
2.0,24.0
2.0,136.0
2.0,46.0
2.0,54.0
2.0,171.0
2.0,73.0
2.0,81.0
2.0,168.0
2.0,58.0
2.0,163.0
2.0,39.0
2.0,120.0
2.0,84.0
2.0,73.0
2.0,144.0
2.0,112.0
2.0,83.0
2.0,100.0
2.0,108.0
2.0,109.0
2.0,162.0
2.0,96.0
2.0,136.0
2.0,21.0
2.0,126.0
2.0,182.0
2.0,142.0
2.0,38.0
2.0,164.0
2.0,67.0
2.0,33.0
2.0,121.0
2.0,14.0
2.0,47.0
2.0,142.0
2.0,167.0
2.0,135.0
2.0,136.0
2.0,29.0
2.0,151.0
2.0,146.0
2.0,89.0
2.0,47.0
2.0,69.0
2.0,110.0
2.0,43.0
2.0,171.0
2.0,80.0
2.0,128.0
2.0,118.0
2.0,125.0
2.0,164.0
2.0,120.0
2.0,132.0
2.0,70.0
2.0,83.0
2.0,118.0
2.0,63.0
2.0,97.0
2.0,117.0
2.0,5.0
2.0,134.0
2.0,48.0
2.0,133.0
2.0,81.0
2.0,163.0
2.0,114.0
2.0,112.0
2.0,121.0
2.0,54.0
2.0,141.0
2.0,146.0
2.0,52.0
2.0,36.0
2.0,0.0
2.0,128.0
2.0,152.0
2.0,162.0
2.0,90.0
2.0,174.0
2.0,64.0
2.0,139.0
2.0,81.0
2.0,72.0
2.0,50.0
2.0,135.0
2.0,154.0
2.0,152.0
2.0,121.0
2.0,0.0
2.0,151.0
2.0,95.0
2.0,81.0
2.0,166.0
2.0,195.0
2.0,43.0
2.0,102.0
2.0,31.0
2.0,171.0
2.0,113.0
2.0,21.0
2.0,154.0
2.0,100.0
2.0,71.0
2.0,148.0
2.0,151.0
2.0,135.0
2.0,159.0
2.0,135.0
2.0,127.0
2.0,172.0
2.0,132.0
2.0,102.0
2.0,126.0
2.0,110.0
2.0,142.0
2.0,147.0
2.0,147.0
2.0,196.0
2.0,99.0
2.0,113.0
2.0,153.0
2.0,157.0
2.0,108.0
2.0,76.0
2.0,120.0
2.0,127.0
2.0,182.0
2.0,137.0
2.0,154.0
2.0,79.0
2.0,95.0
2.0,149.0
2.0,171.0
2.0,52.0
2.0,88.0
2.0,162.0
2.0,141.0
2.0,0.0
2.0,91.0
2.0,126.0
2.0,92.0
2.0,143.0
2.0,68.0
2.0,16.0
2.0,93.0
2.0,102.0
2.0,59.0
2.0,165.0
2.0,159.0
2.0,123.0
2.0,70.0
2.0,122.0
2.0,139.0
2.0,121.0
2.0,120.0
2.0,42.0
2.0,124.0
2.0,155.0
2.0,130.0
2.0,118.0
2.0,105.0
2.0,80.0
2.0,0.0
2.0,110.0
2.0,82.0
2.0,171.0
2.0,136.0
2.0,174.0
2.0,136.0
2.0,112.0
2.0,180.0
2.0,14.0
2.0,156.0
2.0,113.0
2.0,81.0
2.0,93.0
2.0,0.0
2.0,150.0
2.0,91.0
2.0,102.0
2.0,154.0
2.0,100.0
2.0,97.0
2.0,71.0
2.0,131.0
2.0,125.0
2.0,107.0
2.0,64.0
2.0,152.0
2.0,136.0
2.0,158.0
2.0,147.0
2.0,121.0
2.0,111.0
2.0,45.0
2.0,157.0
2.0,102.0
2.0,57.0
2.0,38.0
2.0,144.0
2.0,70.0
2.0,21.0
2.0,128.0
2.0,119.0
2.0,132.0
2.0,131.0
2.0,160.0
2.0,86.0
2.0,60.0
2.0,168.0
2.0,160.0
2.0,46.0
2.0,41.0
2.5,163.0
2.5,95.0
2.5,188.0
2.5,130.0
2.5,146.0
2.5,148.0
2.5,78.0
2.5,128.0
2.5,121.0
2.5,82.0
2.5,185.0
2.5,160.0
2.5,172.0
2.5,167.0
2.5,81.0
2.5,48.0
2.5,150.0
2.5,88.0
2.5,162.0
2.5,204.0
2.5,63.0
2.5,158.0
2.5,81.0
2.5,132.0
2.5,108.0
2.5,156.0
2.5,12.0
2.5,88.0
2.5,122.0
2.5,130.0
2.5,121.0
2.5,148.0
2.5,163.0
2.5,168.0
2.5,124.0
2.5,162.0
2.5,163.0
2.5,159.0
2.5,140.0
2.5,145.0
2.5,92.0
2.5,78.0
2.5,81.0
2.5,98.0
2.5,132.0
2.5,24.0
2.5,167.0
2.5,167.0
2.5,66.0
2.5,93.0
2.5,138.0
2.5,40.0
2.5,139.0
2.5,112.0
2.5,162.0
2.5,150.0
2.5,126.0
2.5,166.0
2.5,153.0
2.5,145.0
2.5,111.0
2.5,0.0
2.5,45.0
2.5,162.0
2.5,192.0
2.5,125.0
2.5,145.0
2.5,76.0
2.5,2.0
2.5,102.0
2.5,80.0
2.5,11.0
2.5,21.0
2.5,29.0
2.5,68.0
2.5,89.0
2.5,163.0
2.5,157.0
2.5,149.0
2.5,172.0
2.5,137.0
2.5,163.0
2.5,101.0
2.5,23.0
2.5,174.0
2.5,34.0
2.5,102.0
2.5,170.0
2.5,181.0
2.5,69.0
2.5,64.0
2.5,146.0
2.5,141.0
2.5,163.0
2.5,150.0
2.5,145.0
2.5,35.0
2.5,103.0
2.5,66.0
2.5,135.0
2.5,99.0
2.5,28.0
2.5,179.0
2.5,81.0
2.5,186.0
2.5,42.0
2.5,70.0
2.5,94.0
2.5,29.0
2.5,44.0
2.5,129.0
2.5,120.0
2.5,37.0
2.5,137.0
2.5,109.0
2.5,47.0
2.5,101.0
2.5,137.0
2.5,174.0
2.5,123.0
2.5,135.0
2.5,44.0
2.5,171.0
2.5,140.0
2.5,199.0
2.5,89.0
2.5,100.0
2.5,76.0
2.5,186.0
2.5,166.0
2.5,118.0
2.5,176.0
2.5,136.0
2.5,160.0
2.5,114.0
2.5,131.0
2.5,104.0
2.5,204.0
2.5,176.0
2.5,191.0
2.5,118.0
2.5,174.0
2.5,82.0
2.5,173.0
2.5,164.0
2.5,175.0
2.5,145.0
2.5,77.0
2.5,69.0
2.5,123.0
2.5,158.0
2.5,111.0
2.5,155.0
2.5,52.0
2.5,172.0
2.5,179.0
2.5,34.0
2.5,170.0
2.5,157.0
2.5,144.0
2.5,133.0
2.5,136.0
2.5,135.0
2.5,128.0
2.5,136.0
2.5,121.0
2.5,127.0
2.5,42.0
2.5,141.0
2.5,172.0
2.5,86.0
2.5,158.0
2.5,141.0
2.5,176.0
2.5,126.0
2.5,147.0
2.5,161.0
2.5,85.0
2.5,110.0
2.5,131.0
2.5,51.0
2.5,89.0
2.5,47.0
2.5,37.0
2.5,43.0
2.5,133.0
2.5,45.0
2.5,157.0
2.5,98.0
2.5,197.0
2.5,192.0
2.5,185.0
2.5,175.0
2.5,132.0
2.5,153.0
2.5,98.0
2.5,122.0
2.5,114.0
2.5,148.0
2.5,141.0
2.5,63.0
2.5,119.0
2.5,7.0
2.5,14.0
2.5,149.0
2.5,159.0
2.5,122.0
2.5,56.0
2.5,131.0
2.5,55.0
2.5,24.0
2.5,127.0
2.5,146.0
2.5,90.0
2.5,164.0
2.5,179.0
2.5,159.0
2.5,141.0
2.5,165.0
2.5,86.0
2.5,35.0
2.5,94.0
2.5,157.0
2.5,138.0
2.5,158.0
2.5,41.0
2.5,191.0
2.5,18.0
2.5,135.0
2.5,163.0
2.5,181.0
2.5,91.0
2.5,39.0
2.5,58.0
2.5,133.0
2.5,102.0
2.5,177.0
2.5,153.0
2.5,100.0
2.5,128.0
2.5,165.0
2.5,116.0
2.5,49.0
2.5,96.0
2.5,9.0
2.5,119.0
2.5,15.0
2.5,191.0
2.5,89.0
2.5,61.0
2.5,54.0
2.5,157.0
2.5,59.0
2.5,95.0
2.5,50.0
2.5,178.0
2.5,131.0
2.5,85.0
2.5,56.0
2.5,102.0
2.5,142.0
2.5,61.0
2.5,78.0
2.5,149.0
2.5,135.0
2.5,167.0
2.5,133.0
2.5,91.0
2.5,27.0
2.5,92.0
2.5,164.0
2.5,183.0
2.5,140.0
2.5,91.0
2.5,18.0
2.5,96.0
2.5,79.0
2.5,110.0
2.5,79.0
2.5,84.0
2.5,92.0
2.5,193.0
2.5,151.0
2.5,71.0
2.5,115.0
2.5,143.0
2.5,102.0
2.5,151.0
2.5,177.0
2.5,41.0
2.5,121.0
2.5,187.0
2.5,158.0
2.5,111.0
2.5,181.0
2.5,105.0
2.5,189.0
2.5,154.0
2.5,100.0
2.5,72.0
3.0,99.0
3.0,160.0
3.0,144.0
3.0,90.0
3.0,92.0
3.0,132.0
3.0,136.0
3.0,57.0
3.0,52.0
3.0,81.0
3.0,149.0
3.0,180.0
3.0,174.0
3.0,165.0
3.0,146.0
3.0,191.0
3.0,122.0
3.0,154.0
3.0,90.0
3.0,89.0
3.0,29.0
3.0,121.0
3.0,123.0
3.0,73.0
3.0,159.0
3.0,126.0
3.0,2.0
3.0,158.0
3.0,94.0
3.0,152.0
3.0,131.0
3.0,150.0
3.0,201.0
3.0,118.0
3.0,53.0
3.0,113.0
3.0,180.0
3.0,73.0
3.0,133.0
3.0,52.0
3.0,59.0
3.0,104.0
3.0,111.0
3.0,35.0
3.0,33.0
3.0,115.0
3.0,187.0
3.0,154.0
3.0,23.0
3.0,146.0
3.0,75.0
3.0,117.0
3.0,104.0
3.0,133.0
3.0,62.0
3.0,147.0
3.0,99.0
3.0,72.0
3.0,122.0
3.0,49.0
3.0,126.0
3.0,186.0
3.0,136.0
3.0,52.0
3.0,51.0
3.0,72.0
3.0,117.0
3.0,142.0
3.0,108.0
3.0,156.0
3.0,54.0
3.0,186.0
3.0,12.0
3.0,157.0
3.0,150.0
3.0,141.0
3.0,97.0
3.0,155.0
3.0,106.0
3.0,42.0
3.0,189.0
3.0,181.0
3.0,116.0
3.0,66.0
3.0,185.0
3.0,113.0
3.0,138.0
3.0,106.0
3.0,62.0
3.0,161.0
3.0,171.0
3.0,174.0
3.0,189.0
3.0,135.0
3.0,158.0
3.0,185.0
3.0,179.0
3.0,52.0
3.0,127.0
3.0,152.0
3.0,76.0
3.0,17.0
3.0,175.0
3.0,156.0
3.0,55.0
3.0,157.0
3.0,113.0
3.0,140.0
3.0,45.0
3.0,90.0
3.0,28.0
3.0,181.0
3.0,167.0
3.0,101.0
3.0,146.0
3.0,87.0
3.0,194.0
3.0,119.0
3.0,34.0
3.0,128.0
3.0,163.0
3.0,97.0
3.0,13.0
3.0,193.0
3.0,184.0
3.0,168.0
3.0,134.0
3.0,158.0
3.0,180.0
3.0,193.0
3.0,131.0
3.0,131.0
3.0,28.0
3.0,128.0
3.0,170.0
3.0,112.0
3.0,154.0
3.0,132.0
3.0,45.0
3.0,148.0
3.0,98.0
3.0,134.0
3.0,155.0
3.0,137.0
3.0,172.0
3.0,133.0
3.0,203.0
3.0,180.0
3.0,130.0
3.0,187.0
3.0,115.0
3.0,122.0
3.0,81.0
3.0,180.0
3.0,35.0
3.0,188.0
3.0,118.0
3.0,53.0
3.0,156.0
3.0,185.0
3.0,130.0
3.0,95.0
3.0,174.0
3.0,41.0
3.0,191.0
3.0,162.0
3.0,179.0
3.0,159.0
3.0,133.0
3.0,153.0
3.0,156.0
3.0,108.0
3.0,49.0
3.0,75.0
3.0,140.0
3.0,159.0
3.0,127.0
3.0,78.0
3.0,78.0
3.0,172.0
3.0,171.0
3.0,146.0
3.0,117.0
3.0,164.0
3.0,115.0
3.0,169.0
3.0,172.0
3.0,82.0
3.0,176.0
3.0,107.0
3.0,34.0
3.0,180.0
3.0,51.0
3.0,152.0
3.0,87.0
3.0,114.0
3.0,133.0
3.0,156.0
3.0,120.0
3.0,80.0
3.0,49.0
3.0,192.0
3.0,57.0
3.0,115.0
3.0,167.0
3.0,144.0
3.0,48.0
3.0,138.0
3.0,158.0
3.0,161.0
3.0,199.0
3.0,120.0
3.0,105.0
3.0,116.0
3.0,160.0
3.0,106.0
3.0,106.0
3.0,178.0
3.0,57.0
3.0,124.0
3.0,99.0
3.0,30.0
3.0,151.0
3.0,186.0
3.0,139.0
3.0,134.0
3.0,78.0
3.0,88.0
3.0,155.0
3.0,175.0
3.0,161.0
3.0,129.0
3.0,172.0
3.0,173.0
3.0,62.0
3.0,182.0
3.0,171.0
3.0,181.0
3.0,69.0
3.0,31.0
3.0,66.0
3.0,167.0
3.0,134.0
3.0,96.0
3.0,162.0
3.0,125.0
3.0,163.0
3.0,28.0
