times,counts
1.0,387.0
1.0,549.0
1.0,514.0
1.0,394.0
1.0,573.0
1.0,168.0
1.0,403.0
1.0,0.0
1.0,512.0
1.0,57.0
1.0,171.0
1.0,0.0
1.0,498.0
1.0,535.0
1.0,613.0
1.0,224.0
1.0,0.0
1.0,333.0
1.0,0.0
1.0,0.0
1.0,381.0
1.0,144.0
1.0,227.0
1.0,37.0
1.0,484.0
1.0,125.0
1.0,202.0
1.0,0.0
1.0,184.0
1.0,123.0
1.0,160.0
1.0,208.0
1.0,0.0
1.0,512.0
1.0,0.0
1.0,348.0
1.0,612.0
1.0,411.0
1.0,434.0
1.0,486.0
1.0,514.0
1.0,0.0
1.0,475.0
1.0,259.0
1.0,0.0
1.0,610.0
1.0,507.0
1.0,428.0
1.0,634.0
1.0,423.0
1.0,254.0
1.0,386.0
1.0,357.0
1.0,283.0
1.0,530.0
1.0,312.0
1.0,463.0
1.0,453.0
1.0,504.0
1.0,184.0
1.0,562.0
1.0,241.0
1.0,236.0
1.0,348.0
1.0,504.0
1.0,290.0
1.0,0.0
1.0,0.0
1.0,158.0
1.0,0.0
1.0,616.0
1.0,28.0
1.0,605.0
1.0,0.0
1.0,339.0
1.0,388.0
1.0,364.0
1.0,388.0
1.0,459.0
1.0,428.0
1.0,331.0
1.0,213.0
1.0,71.0
1.0,445.0
1.0,136.0
1.0,218.0
1.0,401.0
1.0,388.0
1.0,0.0
1.0,315.0
1.0,507.0
1.0,436.0
1.0,60.0
1.0,184.0
1.0,240.0
1.0,648.0
1.0,136.0
1.0,110.0
1.0,460.0
1.0,126.0
1.0,272.0
1.0,24.0
1.0,202.0
1.0,0.0
1.0,340.0
1.0,178.0
1.0,96.0
1.0,296.0
1.0,0.0
1.0,524.0
1.0,221.0
1.0,293.0
1.0,145.0
1.0,591.0
1.0,350.0
1.0,248.0
1.0,268.0
1.0,325.0
1.0,330.0
1.0,595.0
1.0,532.0
1.0,478.0
1.0,79.0
1.0,181.0
1.0,302.0
1.0,592.0
1.0,329.0
1.0,0.0
1.0,477.0
1.0,556.0
1.0,492.0
1.0,589.0
1.0,69.0
1.0,593.0
1.0,193.0
1.0,255.0
1.0,0.0
1.0,643.0
1.0,387.0
1.0,570.0
1.0,353.0
1.0,349.0
1.0,0.0
1.0,417.0
1.0,379.0
1.0,493.0
1.0,0.0
1.0,7.0
1.0,0.0
1.0,316.0
1.0,0.0
1.0,352.0
1.0,476.0
1.0,330.0
1.0,157.0
1.0,427.0
1.0,112.0
1.0,289.0
1.0,140.0
1.0,520.0
1.0,0.0
1.0,366.0
1.0,330.0
1.0,0.0
1.0,161.0
1.0,307.0
1.0,312.0
1.0,385.0
1.0,519.0
1.0,432.0
1.0,519.0
1.0,0.0
1.0,238.0
1.0,154.0
1.0,171.0
1.0,210.0
1.0,26.0
1.0,153.0
1.0,513.0
1.0,453.0
1.0,473.0
1.0,497.0
1.0,485.0
1.0,630.0
1.0,150.0
1.0,407.0
1.0,465.0
1.0,218.0
1.0,496.0
1.0,409.0
1.0,478.0
1.0,489.0
1.0,274.0
1.0,413.0
1.0,452.0
1.0,431.0
1.0,298.0
1.0,0.0
1.0,188.0
1.0,226.0
1.0,563.0
1.0,336.0
1.0,192.0
1.0,586.0
1.0,619.0
1.0,270.0
1.0,198.0
1.0,611.0
1.5,141.0
1.5,459.0
1.5,691.0
1.5,223.0
1.5,370.0
1.5,718.0
1.5,522.0
1.5,656.0
1.5,716.0
1.5,585.0
1.5,513.0
1.5,358.0
1.5,646.0
1.5,650.0
1.5,327.0
1.5,211.0
1.5,348.0
1.5,627.0
1.5,0.0
1.5,670.0
1.5,170.0
1.5,220.0
1.5,658.0
1.5,0.0
1.5,396.0
1.5,419.0
1.5,638.0
1.5,446.0
1.5,343.0
1.5,0.0
1.5,282.0
1.5,736.0
1.5,564.0
1.5,694.0
1.5,567.0
1.5,396.0
1.5,525.0
1.5,578.0
1.5,102.0
1.5,347.0
1.5,671.0
1.5,478.0
1.5,653.0
1.5,281.0
1.5,660.0
1.5,348.0
1.5,77.0
1.5,572.0
1.5,442.0
1.5,284.0
1.5,652.0
1.5,541.0
1.5,430.0
1.5,289.0
1.5,519.0
1.5,174.0
1.5,577.0
1.5,770.0
1.5,471.0
1.5,386.0
1.5,521.0
1.5,644.0
1.5,387.0
1.5,482.0
1.5,667.0
1.5,549.0
1.5,434.0
1.5,0.0
1.5,513.0
1.5,151.0
1.5,720.0
1.5,681.0
1.5,629.0
1.5,257.0
1.5,732.0
1.5,478.0
1.5,30.0
1.5,405.0
1.5,733.0
1.5,226.0
1.5,626.0
1.5,266.0
1.5,129.0
1.5,317.0
1.5,90.0
1.5,0.0
1.5,65.0
1.5,7.0
1.5,0.0
1.5,603.0
1.5,128.0
1.5,620.0
1.5,201.0
1.5,737.0
1.5,10.0
1.5,761.0
1.5,606.0
1.5,627.0
1.5,622.0
1.5,490.0
1.5,336.0
1.5,45.0
1.5,231.0
1.5,181.0
1.5,241.0
1.5,543.0
1.5,666.0
1.5,57.0
1.5,724.0
1.5,458.0
1.5,667.0
1.5,698.0
1.5,47.0
1.5,742.0
1.5,513.0
1.5,664.0
1.5,382.0
1.5,657.0
1.5,490.0
1.5,616.0
1.5,678.0
1.5,193.0
1.5,486.0
1.5,668.0
1.5,602.0
1.5,518.0
1.5,396.0
1.5,534.0
1.5,493.0
1.5,95.0
1.5,686.0
1.5,239.0
1.5,419.0
1.5,387.0
1.5,78.0
1.5,562.0
1.5,260.0
1.5,513.0
1.5,282.0
1.5,422.0
1.5,147.0
1.5,658.0
1.5,672.0
1.5,578.0
1.5,475.0
1.5,242.0
1.5,625.0
1.5,0.0
1.5,69.0
1.5,388.0
1.5,266.0
1.5,541.0
1.5,353.0
1.5,314.0
1.5,661.0
1.5,697.0
1.5,728.0
1.5,567.0
1.5,331.0
1.5,626.0
1.5,722.0
1.5,803.0
1.5,50.0
1.5,355.0
1.5,517.0
1.5,615.0
1.5,401.0
1.5,237.0
1.5,620.0
1.5,236.0
1.5,341.0
1.5,94.0
1.5,0.0
1.5,584.0
1.5,403.0
1.5,302.0
1.5,499.0
1.5,0.0
1.5,173.0
1.5,204.0
1.5,598.0
1.5,127.0
1.5,723.0
1.5,739.0
1.5,147.0
1.5,0.0
1.5,505.0
1.5,365.0
1.5,172.0
1.5,716.0
1.5,699.0
1.5,451.0
1.5,198.0
1.5,84.0
1.5,654.0
1.5,659.0
1.5,585.0
1.5,618.0
1.5,128.0
1.5,285.0
1.5,177.0
1.5,506.0
1.5,284.0
1.5,335.0
1.5,0.0
1.5,366.0
1.5,758.0
1.5,447.0
1.5,563.0
1.5,585.0
1.5,51.0
1.5,186.0
1.5,667.0
1.5,369.0
1.5,0.0
1.5,752.0
1.5,31.0
1.5,652.0
1.5,311.0
1.5,373.0
1.5,772.0
1.5,342.0
1.5,615.0
1.5,642.0
1.5,626.0
1.5,534.0
1.5,710.0
1.5,424.0
1.5,372.0
1.5,596.0
1.5,520.0
1.5,245.0
1.5,810.0
1.5,404.0
1.5,768.0
1.5,302.0
1.5,176.0
1.5,592.0
1.5,179.0
1.5,667.0
1.5,643.0
1.5,484.0
1.5,569.0
1.5,52.0
1.5,499.0
1.5,462.0
1.5,780.0
1.5,58.0
1.5,666.0
1.5,131.0
1.5,715.0
1.5,0.0
1.5,121.0
1.5,261.0
1.5,36.0
1.5,276.0
1.5,483.0
1.5,586.0
1.5,285.0
1.5,632.0
1.5,402.0
1.5,320.0
1.5,632.0
1.5,303.0
1.5,777.0
1.5,450.0
1.5,703.0
1.5,670.0
1.5,434.0
1.5,473.0
1.5,95.0
1.5,520.0
1.5,0.0
1.5,382.0
1.5,613.0
1.5,683.0
1.5,91.0
1.5,405.0
1.5,50.0
1.5,546.0
1.5,273.0
1.5,0.0
1.5,638.0
1.5,117.0
1.5,738.0
1.5,163.0
1.5,144.0
1.5,422.0
1.5,227.0
1.5,361.0
1.5,460.0
1.5,749.0
1.5,355.0
1.5,218.0
1.5,467.0
1.5,283.0
1.5,311.0
1.5,102.0
1.5,680.0
1.5,383.0
2.0,554.0
2.0,670.0
2.0,730.0
2.0,133.0
2.0,238.0
2.0,160.0
2.0,742.0
2.0,662.0
2.0,682.0
2.0,50.0
2.0,780.0
2.0,768.0
2.0,726.0
2.0,210.0
2.0,763.0
2.0,678.0
2.0,545.0
2.0,554.0
2.0,779.0
2.0,360.0
2.0,273.0
2.0,681.0
2.0,649.0
2.0,576.0
2.0,754.0
2.0,636.0
2.0,379.0
2.0,0.0
2.0,699.0
2.0,96.0
2.0,393.0
2.0,828.0
2.0,806.0
2.0,252.0
2.0,220.0
2.0,164.0
2.0,789.0
2.0,644.0
2.0,488.0
2.0,836.0
2.0,816.0
2.0,172.0
2.0,685.0
2.0,127.0
2.0,660.0
2.0,776.0
2.0,762.0
2.0,599.0
2.0,552.0
2.0,886.0
2.0,794.0
2.0,672.0
2.0,295.0
2.0,43.0
2.0,447.0
2.0,419.0
2.0,808.0
2.0,585.0
2.0,112.0
2.0,114.0
2.0,631.0
2.0,562.0
2.0,451.0
2.0,716.0
2.0,497.0
2.0,328.0
2.0,837.0
2.0,849.0
2.0,749.0
2.0,295.0
2.0,184.0
2.0,791.0
2.0,750.0
2.0,464.0
2.0,808.0
2.0,378.0
2.0,791.0
2.0,695.0
2.0,755.0
2.0,444.0
2.0,456.0
2.0,363.0
2.0,212.0
2.0,127.0
2.0,735.0
2.0,813.0
2.0,472.0
2.0,744.0
2.0,691.0
2.0,416.0
2.0,182.0
2.0,399.0
2.0,804.0
2.0,532.0
2.0,795.0
2.0,890.0
2.0,774.0
2.0,460.0
2.0,544.0
2.0,438.0
2.0,814.0
2.0,628.0
2.0,519.0
2.0,449.0
2.0,331.0
2.0,0.0
2.0,836.0
2.0,634.0
2.0,841.0
2.0,35.0
2.0,108.0
2.0,735.0
2.0,271.0
2.0,38.0
2.0,687.0
2.0,549.0
2.0,706.0
2.0,152.0
2.0,813.0
2.0,498.0
2.0,838.0
2.0,715.0
2.0,124.0
2.0,756.0
2.0,734.0
2.0,698.0
2.0,871.0
2.0,881.0
2.0,372.0
2.0,636.0
2.0,519.0
2.0,210.0
2.0,73.0
2.0,591.0
2.0,230.0
2.0,920.0
2.0,640.0
2.0,420.0
2.0,812.0
2.0,292.0
2.0,769.0
2.0,758.0
2.0,540.0
2.0,266.0
2.0,742.0
2.0,706.0
2.0,664.0
2.0,878.0
2.0,205.0
2.0,116.0
2.0,700.0
2.0,817.0
2.0,529.0
2.0,475.0
2.0,93.0
2.0,735.0
2.0,814.0
2.0,448.0
2.0,849.0
2.0,563.0
2.0,690.0
2.0,611.0
2.0,515.0
2.0,491.0
2.0,489.0
2.0,0.0
2.0,214.0
2.0,588.0
2.0,619.0
2.0,603.0
2.0,557.0
2.0,317.0
2.0,646.0
2.0,569.0
2.0,665.0
2.0,709.0
2.0,597.0
2.0,5.0
2.0,680.0
2.0,178.0
2.0,459.0
2.0,818.0
2.0,626.0
2.0,829.0
2.0,733.0
2.0,467.0
2.0,577.0
2.0,553.0
2.0,512.0
2.0,708.0
2.0,445.0
2.0,749.0
2.0,802.0
2.0,800.0
2.0,649.0
2.0,416.0
2.0,347.0
2.0,438.0
2.0,553.0
2.0,118.0
2.0,751.0
2.0,424.0
2.0,794.0
2.0,662.0
2.0,591.0
2.0,753.0
2.0,520.0
2.0,736.0
2.0,838.0
2.0,646.0
2.0,153.0
2.0,809.0
2.0,448.0
2.0,73.0
2.0,818.0
2.0,416.0
2.0,238.0
2.0,804.0
2.0,314.0
2.0,732.0
2.0,806.0
2.0,352.0
2.0,238.0
2.0,847.0
2.0,345.0
2.0,360.0
2.0,774.0
2.0,672.0
2.0,375.0
2.0,141.0
2.0,703.0
2.0,621.0
2.0,157.0
2.0,801.0
2.0,456.0
2.0,643.0
2.0,310.0
2.0,596.0
2.0,387.0
2.0,461.0
2.0,347.0
2.0,11.0
2.0,112.0
2.0,651.0
2.0,336.0
2.0,684.0
2.0,211.0
2.0,54.0
2.0,359.0
2.0,644.0
2.0,603.0
2.0,639.0
2.0,552.0
2.0,644.0
2.0,850.0
2.0,443.0
2.0,717.0
2.0,841.0
2.0,182.0
2.0,580.0
2.0,508.0
2.0,511.0
2.0,440.0
2.0,257.0
2.0,351.0
2.0,502.0
2.0,476.0
2.0,793.0
2.0,259.0
2.0,129.0
2.0,362.0
2.0,461.0
2.0,593.0
2.0,454.0
2.0,644.0
2.0,551.0
2.0,822.0
2.0,854.0
2.0,461.0
2.0,669.0
2.0,720.0
2.0,372.0
2.0,211.0
2.0,423.0
2.0,131.0
2.0,768.0
2.0,773.0
2.0,797.0
2.0,550.0
2.0,0.0
2.0,482.0
2.0,363.0
2.0,653.0
2.0,505.0
2.0,708.0
2.0,750.0
2.0,136.0
2.0,741.0
2.0,716.0
2.0,783.0
2.5,789.0
2.5,805.0
2.5,507.0
2.5,269.0
2.5,692.0
2.5,446.0
2.5,360.0
2.5,802.0
2.5,819.0
2.5,760.0
2.5,285.0
2.5,618.0
2.5,741.0
2.5,600.0
2.5,523.0
2.5,129.0
2.5,601.0
2.5,741.0
2.5,625.0
2.5,744.0
2.5,460.0
2.5,632.0
2.5,258.0
2.5,652.0
2.5,238.0
2.5,564.0
2.5,857.0
2.5,0.0
2.5,361.0
2.5,633.0
2.5,787.0
2.5,330.0
2.5,199.0
2.5,371.0
2.5,501.0
2.5,816.0
2.5,257.0
2.5,888.0
2.5,794.0
2.5,446.0
2.5,522.0
2.5,729.0
2.5,864.0
2.5,655.0
2.5,621.0
2.5,880.0
2.5,39.0
2.5,746.0
2.5,892.0
2.5,336.0
2.5,905.0
2.5,866.0
2.5,482.0
2.5,619.0
2.5,760.0
2.5,888.0
2.5,539.0
2.5,742.0
2.5,585.0
2.5,707.0
2.5,257.0
2.5,609.0
2.5,597.0
2.5,561.0
2.5,949.0
2.5,512.0
2.5,507.0
2.5,512.0
2.5,129.0
2.5,353.0
2.5,379.0
2.5,744.0
2.5,643.0
2.5,0.0
2.5,421.0
2.5,481.0
2.5,809.0
2.5,648.0
2.5,487.0
2.5,919.0
2.5,226.0
2.5,722.0
2.5,599.0
2.5,781.0
2.5,664.0
2.5,842.0
2.5,822.0
2.5,524.0
2.5,247.0
2.5,515.0
2.5,685.0
2.5,624.0
2.5,610.0
2.5,600.0
2.5,883.0
2.5,665.0
2.5,537.0
2.5,492.0
2.5,650.0
2.5,814.0
2.5,588.0
2.5,870.0
2.5,838.0
2.5,746.0
2.5,540.0
2.5,799.0
2.5,887.0
2.5,511.0
2.5,226.0
2.5,729.0
2.5,414.0
2.5,370.0
2.5,657.0
2.5,629.0
2.5,445.0
2.5,465.0
2.5,488.0
2.5,581.0
2.5,672.0
2.5,675.0
2.5,791.0
2.5,762.0
2.5,657.0
2.5,65.0
2.5,761.0
2.5,866.0
2.5,327.0
2.5,447.0
2.5,533.0
2.5,421.0
2.5,935.0
2.5,214.0
2.5,451.0
2.5,931.0
2.5,510.0
2.5,419.0
2.5,655.0
2.5,238.0
2.5,784.0
2.5,742.0
2.5,69.0
2.5,398.0
2.5,831.0
2.5,448.0
2.5,542.0
2.5,630.0
2.5,589.0
2.5,840.0
2.5,731.0
2.5,864.0
2.5,612.0
2.5,898.0
2.5,580.0
2.5,700.0
2.5,178.0
2.5,903.0
2.5,718.0
2.5,507.0
2.5,917.0
2.5,453.0
2.5,79.0
2.5,730.0
2.5,870.0
2.5,443.0
2.5,258.0
2.5,610.0
2.5,676.0
2.5,873.0
2.5,153.0
2.5,878.0
2.5,772.0
2.5,521.0
2.5,403.0
2.5,144.0
2.5,910.0
2.5,601.0
2.5,631.0
2.5,434.0
2.5,590.0
2.5,548.0
2.5,911.0
2.5,757.0
2.5,739.0
2.5,553.0
2.5,716.0
2.5,300.0
2.5,534.0
2.5,829.0
2.5,936.0
2.5,787.0
2.5,561.0
2.5,299.0
2.5,589.0
2.5,546.0
2.5,747.0
2.5,242.0
2.5,513.0
2.5,804.0
2.5,675.0
2.5,331.0
2.5,475.0
2.5,108.0
2.5,721.0
2.5,828.0
2.5,776.0
2.5,770.0
2.5,462.0
2.5,410.0
2.5,814.0
2.5,662.0
2.5,862.0
2.5,829.0
2.5,718.0
2.5,773.0
2.5,884.0
2.5,875.0
2.5,875.0
2.5,788.0
2.5,529.0
2.5,568.0
2.5,734.0
2.5,693.0
2.5,624.0
2.5,108.0
2.5,434.0
2.5,629.0
2.5,656.0
2.5,547.0
2.5,214.0
2.5,654.0
2.5,789.0
2.5,857.0
2.5,468.0
2.5,671.0
2.5,803.0
2.5,857.0
2.5,514.0
2.5,796.0
2.5,834.0
2.5,787.0
2.5,513.0
2.5,844.0
2.5,558.0
2.5,223.0
2.5,591.0
2.5,890.0
2.5,516.0
2.5,651.0
2.5,165.0
2.5,883.0
2.5,858.0
2.5,874.0
2.5,147.0
2.5,257.0
2.5,510.0
2.5,832.0
2.5,141.0
2.5,456.0
2.5,388.0
2.5,187.0
2.5,889.0
2.5,925.0
2.5,785.0
2.5,825.0
2.5,175.0
2.5,742.0
2.5,620.0
2.5,645.0
2.5,718.0
2.5,385.0
2.5,303.0
2.5,217.0
2.5,712.0
2.5,482.0
2.5,645.0
2.5,724.0
2.5,620.0
2.5,727.0
2.5,669.0
2.5,582.0
2.5,459.0
2.5,582.0
2.5,501.0
2.5,733.0
2.5,811.0
2.5,278.0
2.5,503.0
2.5,472.0
2.5,585.0
2.5,857.0
2.5,682.0
2.5,864.0
2.5,853.0
2.5,637.0
2.5,615.0
2.5,268.0
2.5,764.0
2.5,5.0
2.5,394.0
2.5,740.0
3.0,804.0
3.0,588.0
3.0,396.0
3.0,683.0
3.0,188.0
3.0,624.0
3.0,870.0
3.0,950.0
3.0,249.0
3.0,613.0
3.0,444.0
3.0,727.0
3.0,838.0
3.0,573.0
3.0,455.0
3.0,768.0
3.0,874.0
3.0,734.0
3.0,141.0
3.0,273.0
3.0,457.0
3.0,774.0
3.0,643.0
3.0,526.0
3.0,982.0
3.0,902.0
3.0,642.0
3.0,780.0
3.0,872.0
3.0,442.0
3.0,257.0
3.0,781.0
3.0,593.0
3.0,431.0
3.0,961.0
3.0,946.0
3.0,808.0
3.0,377.0
3.0,830.0
3.0,623.0
3.0,910.0
3.0,448.0
3.0,911.0
3.0,323.0
3.0,541.0
3.0,502.0
3.0,345.0
3.0,210.0
3.0,739.0
3.0,524.0
3.0,783.0
3.0,679.0
3.0,792.0
3.0,821.0
3.0,726.0
3.0,909.0
3.0,389.0
3.0,307.0
3.0,600.0
3.0,45.0
3.0,575.0
3.0,930.0
3.0,838.0
3.0,954.0
3.0,530.0
3.0,897.0
3.0,841.0
3.0,577.0
3.0,331.0
3.0,751.0
3.0,920.0
3.0,663.0
3.0,705.0
3.0,826.0
3.0,894.0
3.0,722.0
3.0,475.0
3.0,967.0
3.0,787.0
3.0,655.0
3.0,274.0
3.0,203.0
3.0,162.0
3.0,719.0
3.0,820.0
3.0,332.0
3.0,744.0
3.0,932.0
3.0,465.0
3.0,700.0
3.0,644.0
3.0,792.0
3.0,577.0
3.0,856.0
3.0,315.0
3.0,363.0
3.0,712.0
3.0,494.0
3.0,770.0
3.0,587.0
3.0,814.0
3.0,540.0
3.0,667.0
3.0,88.0
3.0,455.0
3.0,863.0
3.0,428.0
3.0,229.0
3.0,226.0
3.0,383.0
3.0,525.0
3.0,469.0
3.0,811.0
3.0,31.0
3.0,526.0
3.0,925.0
3.0,613.0
3.0,421.0
3.0,660.0
3.0,670.0
3.0,369.0
3.0,665.0
3.0,859.0
3.0,477.0
3.0,181.0
3.0,310.0
3.0,643.0
3.0,322.0
3.0,773.0
3.0,839.0
3.0,346.0
3.0,769.0
3.0,737.0
3.0,735.0
3.0,712.0
3.0,663.0
3.0,414.0
3.0,777.0
3.0,556.0
3.0,648.0
3.0,707.0
3.0,74.0
3.0,754.0
3.0,403.0
3.0,885.0
3.0,563.0
3.0,760.0
3.0,110.0
3.0,964.0
3.0,755.0
3.0,685.0
3.0,760.0
3.0,530.0
3.0,577.0
3.0,581.0
3.0,730.0
3.0,657.0
3.0,723.0
3.0,291.0
3.0,510.0
3.0,559.0
3.0,561.0
3.0,633.0
3.0,59.0
3.0,668.0
3.0,604.0
3.0,790.0
3.0,673.0
3.0,518.0
3.0,714.0
3.0,952.0
3.0,807.0
3.0,330.0
3.0,461.0
3.0,825.0
3.0,276.0
3.0,741.0
3.0,564.0
3.0,590.0
3.0,576.0
3.0,745.0
3.0,795.0
3.0,623.0
3.0,919.0
3.0,863.0
3.0,670.0
3.0,849.0
3.0,477.0
3.0,864.0
3.0,831.0
3.0,900.0
3.0,901.0
3.0,623.0
3.0,14.0
3.0,674.0
3.0,659.0
3.0,392.0
3.0,791.0
3.0,589.0
3.0,632.0
3.0,919.0
3.0,66.0
3.0,294.0
3.0,566.0
3.0,795.0
3.0,147.0
3.0,922.0
3.0,955.0
3.0,796.0
3.0,899.0
3.0,524.0
3.0,536.0
3.0,523.0
3.0,176.0
3.0,767.0
3.0,612.0
3.0,967.0
3.0,338.0
3.0,733.0
3.0,825.0
3.0,223.0
3.0,316.0
3.0,70.0
3.0,370.0
3.0,513.0
3.0,878.0
3.0,514.0
3.0,437.0
3.0,701.0
3.0,1011.0
3.0,186.0
3.0,287.0
3.0,895.0
3.0,888.0
3.0,571.0
3.0,395.0
3.0,619.0
3.0,303.0
3.0,655.0
3.0,415.0
3.0,930.0
3.0,824.0
3.0,714.0
3.0,495.0
3.0,532.0
3.0,506.0
3.0,583.0
3.0,916.0
