times,counts
0.5,40.0
0.5,36.0
0.5,34.0
0.5,38.0
0.5,35.0
0.5,35.0
0.5,30.0
0.5,40.0
0.5,43.0
0.5,40.0
0.5,39.0
0.5,37.0
0.5,32.0
0.5,32.0
0.5,39.0
0.5,36.0
0.5,38.0
0.5,34.0
0.5,49.0
0.5,38.0
0.5,48.0
0.5,38.0
0.5,39.0
0.5,36.0
0.5,33.0
0.5,39.0
0.5,53.0
0.5,37.0
0.5,24.0
0.5,45.0
0.5,39.0
0.5,26.0
0.5,52.0
0.5,44.0
0.5,42.0
0.5,46.0
0.5,40.0
0.5,43.0
0.5,35.0
0.5,40.0
0.5,39.0
0.5,40.0
0.5,31.0
0.5,42.0
0.5,48.0
0.5,48.0
0.5,32.0
0.5,21.0
0.5,42.0
0.5,35.0
0.5,42.0
0.5,43.0
0.5,36.0
0.5,37.0
0.5,39.0
0.5,36.0
0.5,45.0
0.5,34.0
0.5,46.0
0.5,32.0
0.5,38.0
0.5,41.0
0.5,48.0
0.5,27.0
0.5,44.0
0.5,48.0
0.5,41.0
0.5,47.0
0.5,38.0
0.5,30.0
0.5,43.0
0.5,48.0
0.5,46.0
0.5,33.0
0.5,43.0
0.5,43.0
0.5,36.0
0.5,45.0
0.5,48.0
0.5,36.0
0.5,39.0
0.5,32.0
0.5,43.0
0.5,49.0
0.5,38.0
0.5,50.0
0.5,38.0
0.5,39.0
0.5,45.0
0.5,47.0
0.5,45.0
0.5,48.0
0.5,33.0
0.5,33.0
0.5,34.0
0.5,35.0
0.5,43.0
0.5,41.0
0.5,52.0
0.5,26.0
0.5,47.0
0.5,33.0
0.5,40.0
0.5,44.0
1.0,74.0
1.0,52.0
1.0,65.0
1.0,52.0
1.0,72.0
1.0,56.0
1.0,73.0
1.0,47.0
1.0,58.0
1.0,59.0
1.0,52.0
1.0,76.0
1.0,66.0
1.0,65.0
1.0,69.0
1.0,57.0
1.0,72.0
1.0,52.0
1.0,65.0
1.0,62.0
1.0,76.0
1.0,60.0
1.0,67.0
1.0,84.0
1.0,53.0
1.0,40.0
1.0,63.0
1.0,71.0
1.0,80.0
1.0,69.0
1.0,53.0
1.0,76.0
1.0,65.0
1.0,63.0
1.0,72.0
1.0,58.0
1.0,49.0
1.0,55.0
1.0,69.0
1.0,62.0
1.0,57.0
1.0,45.0
1.0,65.0
1.0,73.0
1.0,48.0
1.0,59.0
1.0,54.0
1.0,74.0
1.0,59.0
1.0,52.0
1.0,68.0
1.0,56.0
1.0,57.0
1.0,56.0
1.0,56.0
1.0,77.0
1.0,65.0
1.0,70.0
1.0,55.0
1.0,72.0
1.0,55.0
1.0,91.0
1.0,69.0
1.0,48.0
1.0,65.0
1.0,72.0
1.0,51.0
1.0,68.0
1.0,52.0
1.0,74.0
1.0,75.0
1.0,60.0
1.0,64.0
1.0,72.0
1.0,58.0
1.0,58.0
1.0,54.0
1.0,64.0
1.0,57.0
1.0,73.0
1.0,73.0
1.0,61.0
1.0,66.0
1.0,61.0
1.0,54.0
1.0,63.0
1.0,64.0
1.0,59.0
1.0,62.0
1.0,75.0
1.0,70.0
1.0,66.0
1.0,61.0
1.0,63.0
1.0,61.0
1.0,70.0
1.0,72.0
1.0,63.0
1.0,56.0
1.0,56.0
1.0,58.0
1.0,51.0
1.0,60.0
1.0,72.0
1.0,80.0
1.0,51.0
1.0,67.0
1.0,55.0
1.0,83.0
1.0,79.0
1.0,66.0
1.0,59.0
1.0,46.0
1.0,63.0
1.0,47.0
1.0,68.0
1.0,57.0
1.0,54.0
1.0,62.0
1.0,72.0
1.0,62.0
1.0,78.0
1.0,66.0
1.0,68.0
1.0,59.0
1.0,75.0
1.0,63.0
1.0,55.0
1.0,62.0
1.0,72.0
1.0,68.0
1.0,62.0
1.0,78.0
1.0,61.0
1.0,69.0
1.0,64.0
1.0,62.0
1.0,55.0
1.0,66.0
1.0,69.0
1.0,54.0
1.0,64.0
1.0,62.0
1.0,59.0
1.0,65.0
1.0,59.0
1.0,47.0
1.0,60.0
1.0,41.0
1.0,53.0
1.0,66.0
1.0,57.0
1.0,71.0
1.0,54.0
1.0,62.0
1.0,60.0
1.0,69.0
1.0,72.0
1.0,62.0
1.0,46.0
1.0,55.0
1.0,49.0
1.0,68.0
1.0,64.0
1.0,61.0
1.0,70.0
1.0,79.0
1.0,61.0
1.0,65.0
1.0,72.0
1.0,64.0
1.0,64.0
1.0,58.0
1.0,54.0
1.0,79.0
1.0,57.0
1.0,53.0
1.0,60.0
1.0,59.0
1.0,50.0
1.0,72.0
1.0,70.0
1.0,69.0
1.0,50.0
1.0,74.0
1.0,68.0
1.0,68.0
1.0,71.0
1.0,69.0
1.0,88.0
1.0,63.0
1.0,58.0
1.0,64.0
1.0,64.0
1.0,63.0
1.0,59.0
1.0,83.0
1.0,59.0
1.0,57.0
1.0,52.0
1.0,59.0
1.0,55.0
1.0,60.0
1.0,56.0
1.0,50.0
1.0,69.0
1.0,67.0
1.0,62.0
1.0,71.0
1.0,81.0
1.0,42.0
1.0,45.0
1.0,59.0
1.0,60.0
1.0,62.0
1.0,67.0
1.0,51.0
1.0,78.0
1.0,70.0
1.0,58.0
1.0,57.0
1.0,57.0
1.0,61.0
1.0,58.0
1.0,65.0
1.0,68.0
1.0,78.0
1.0,65.0
1.0,56.0
1.0,53.0
1.0,52.0
1.0,65.0
1.0,72.0
1.0,76.0
1.0,63.0
1.0,59.0
1.0,58.0
1.0,68.0
1.0,57.0
1.0,52.0
1.0,55.0
1.0,74.0
1.0,75.0
1.0,45.0
1.0,65.0
1.0,54.0
1.0,62.0
1.0,64.0
1.0,64.0
1.0,56.0
1.0,61.0
1.0,62.0
1.0,73.0
1.0,65.0
1.0,56.0
1.0,66.0
1.0,62.0
1.0,61.0
1.0,51.0
1.0,68.0
1.0,61.0
1.0,65.0
1.0,63.0
1.0,57.0
1.0,60.0
1.0,65.0
1.0,64.0
1.0,52.0
1.0,69.0
1.0,59.0
1.0,62.0
1.0,67.0
1.0,64.0
1.0,68.0
1.0,71.0
1.0,64.0
1.0,64.0
1.0,58.0
1.0,49.0
1.0,63.0
1.0,67.0
1.0,55.0
1.0,62.0
1.0,66.0
1.0,69.0
1.0,62.0
1.0,72.0
1.0,61.0
1.0,58.0
1.0,69.0
1.0,72.0
1.0,41.0
1.0,76.0
1.0,67.0
1.0,69.0
1.0,63.0
1.0,73.0
1.0,62.0
1.0,71.0
1.0,61.0
1.5,79.0
1.5,89.0
1.5,80.0
1.5,68.0
1.5,84.0
1.5,60.0
1.5,83.0
1.5,76.0
1.5,79.0
1.5,106.0
1.5,88.0
1.5,86.0
1.5,69.0
1.5,68.0
1.5,76.0
1.5,65.0
1.5,76.0
1.5,68.0
1.5,85.0
1.5,84.0
1.5,83.0
1.5,67.0
1.5,80.0
1.5,93.0
1.5,84.0
1.5,70.0
1.5,67.0
1.5,85.0
1.5,85.0
1.5,78.0
1.5,76.0
1.5,76.0
1.5,72.0
1.5,85.0
1.5,69.0
1.5,73.0
1.5,68.0
1.5,88.0
1.5,79.0
1.5,90.0
1.5,84.0
1.5,77.0
1.5,69.0
1.5,79.0
1.5,82.0
1.5,94.0
1.5,87.0
1.5,78.0
1.5,77.0
1.5,79.0
1.5,88.0
1.5,86.0
1.5,62.0
1.5,77.0
1.5,66.0
1.5,65.0
1.5,68.0
1.5,96.0
1.5,73.0
1.5,86.0
1.5,91.0
1.5,75.0
1.5,56.0
1.5,75.0
1.5,94.0
1.5,80.0
1.5,66.0
1.5,80.0
1.5,90.0
1.5,77.0
1.5,67.0
1.5,77.0
1.5,83.0
1.5,65.0
1.5,71.0
1.5,76.0
1.5,82.0
1.5,88.0
1.5,68.0
1.5,80.0
1.5,94.0
1.5,60.0
1.5,82.0
1.5,68.0
1.5,67.0
1.5,85.0
1.5,88.0
1.5,75.0
1.5,78.0
1.5,68.0
1.5,73.0
1.5,72.0
1.5,83.0
1.5,75.0
1.5,56.0
1.5,66.0
1.5,87.0
1.5,87.0
1.5,82.0
1.5,85.0
1.5,78.0
1.5,79.0
1.5,83.0
1.5,88.0
1.5,75.0
1.5,86.0
1.5,91.0
1.5,70.0
1.5,80.0
1.5,59.0
1.5,75.0
1.5,84.0
1.5,77.0
1.5,72.0
1.5,74.0
1.5,84.0
1.5,85.0
1.5,70.0
1.5,96.0
1.5,67.0
1.5,90.0
1.5,69.0
1.5,79.0
1.5,88.0
1.5,94.0
1.5,74.0
1.5,74.0
1.5,69.0
1.5,69.0
1.5,73.0
1.5,71.0
1.5,67.0
1.5,75.0
1.5,70.0
1.5,77.0
1.5,64.0
1.5,64.0
1.5,69.0
1.5,90.0
1.5,79.0
1.5,84.0
1.5,80.0
1.5,89.0
1.5,89.0
1.5,76.0
1.5,82.0
1.5,94.0
1.5,71.0
1.5,81.0
1.5,85.0
1.5,78.0
1.5,78.0
1.5,79.0
1.5,97.0
1.5,64.0
1.5,71.0
1.5,72.0
1.5,102.0
1.5,73.0
1.5,86.0
1.5,77.0
1.5,74.0
1.5,72.0
1.5,84.0
1.5,71.0
1.5,73.0
1.5,79.0
1.5,81.0
1.5,82.0
1.5,71.0
1.5,77.0
1.5,86.0
1.5,92.0
1.5,65.0
1.5,82.0
1.5,74.0
1.5,87.0
1.5,82.0
1.5,79.0
1.5,74.0
1.5,62.0
1.5,73.0
1.5,69.0
1.5,68.0
1.5,81.0
1.5,71.0
1.5,85.0
1.5,77.0
1.5,76.0
1.5,74.0
1.5,92.0
1.5,78.0
1.5,83.0
1.5,70.0
1.5,88.0
1.5,78.0
1.5,75.0
1.5,67.0
1.5,83.0
1.5,66.0
1.5,82.0
1.5,77.0
1.5,75.0
1.5,64.0
1.5,69.0
1.5,84.0
1.5,84.0
1.5,81.0
1.5,72.0
1.5,73.0
1.5,85.0
1.5,81.0
1.5,79.0
1.5,88.0
1.5,79.0
1.5,68.0
1.5,69.0
1.5,83.0
1.5,73.0
1.5,66.0
1.5,60.0
1.5,72.0
1.5,68.0
1.5,76.0
1.5,88.0
1.5,91.0
1.5,78.0
1.5,72.0
1.5,78.0
1.5,85.0
1.5,77.0
1.5,72.0
1.5,83.0
1.5,75.0
1.5,75.0
1.5,77.0
1.5,98.0
1.5,77.0
1.5,83.0
1.5,66.0
1.5,85.0
1.5,80.0
1.5,79.0
1.5,80.0
1.5,73.0
1.5,72.0
1.5,80.0
1.5,70.0
1.5,70.0
1.5,68.0
1.5,71.0
1.5,84.0
1.5,74.0
1.5,66.0
1.5,62.0
1.5,72.0
1.5,68.0
1.5,82.0
1.5,84.0
1.5,80.0
1.5,65.0
1.5,63.0
1.5,73.0
1.5,88.0
1.5,66.0
1.5,81.0
1.5,80.0
1.5,78.0
1.5,73.0
1.5,88.0
1.5,74.0
1.5,84.0
1.5,79.0
1.5,91.0
1.5,66.0
1.5,80.0
1.5,76.0
1.5,76.0
1.5,83.0
1.5,71.0
1.5,79.0
1.5,71.0
1.5,56.0
1.5,80.0
1.5,77.0
1.5,81.0
1.5,67.0
1.5,77.0
1.5,82.0
1.5,69.0
1.5,79.0
1.5,75.0
1.5,88.0
1.5,84.0
1.5,70.0
1.5,63.0
1.5,91.0
1.5,68.0
1.5,75.0
1.5,83.0
2.0,84.0
2.0,75.0
2.0,89.0
2.0,85.0
2.0,93.0
2.0,91.0
2.0,102.0
2.0,91.0
2.0,93.0
2.0,82.0
2.0,101.0
2.0,85.0
2.0,92.0
2.0,96.0
2.0,99.0
2.0,88.0
2.0,98.0
2.0,84.0
2.0,80.0
2.0,91.0
2.0,83.0
2.0,90.0
2.0,83.0
2.0,67.0
2.0,87.0
2.0,92.0
2.0,80.0
2.0,90.0
2.0,91.0
2.0,89.0
2.0,82.0
2.0,95.0
2.0,90.0
2.0,86.0
2.0,80.0
2.0,62.0
2.0,87.0
2.0,78.0
2.0,91.0
2.0,76.0
2.0,92.0
2.0,75.0
2.0,81.0
2.0,83.0
2.0,83.0
2.0,94.0
2.0,84.0
2.0,87.0
2.0,91.0
2.0,83.0
2.0,101.0
2.0,114.0
2.0,92.0
2.0,85.0
2.0,93.0
2.0,69.0
2.0,80.0
2.0,73.0
2.0,103.0
2.0,103.0
2.0,76.0
2.0,84.0
2.0,75.0
2.0,80.0
2.0,66.0
2.0,94.0
2.0,97.0
2.0,83.0
2.0,82.0
2.0,77.0
2.0,108.0
2.0,97.0
2.0,88.0
2.0,96.0
2.0,99.0
2.0,82.0
2.0,84.0
2.0,74.0
2.0,86.0
2.0,96.0
2.0,94.0
2.0,85.0
2.0,81.0
2.0,78.0
2.0,75.0
2.0,94.0
2.0,79.0
2.0,77.0
2.0,86.0
2.0,82.0
2.0,85.0
2.0,99.0
2.0,86.0
2.0,90.0
2.0,83.0
2.0,94.0
2.0,93.0
2.0,94.0
2.0,75.0
2.0,86.0
2.0,75.0
2.0,97.0
2.0,81.0
2.0,88.0
2.0,82.0
2.0,94.0
2.0,87.0
2.0,77.0
2.0,73.0
2.0,81.0
2.0,97.0
2.0,79.0
2.0,69.0
2.0,85.0
2.0,88.0
2.0,92.0
2.0,88.0
2.0,76.0
2.0,92.0
2.0,85.0
2.0,88.0
2.0,96.0
2.0,99.0
2.0,92.0
2.0,65.0
2.0,86.0
2.0,78.0
2.0,93.0
2.0,85.0
2.0,81.0
2.0,78.0
2.0,83.0
2.0,93.0
2.0,85.0
2.0,95.0
2.0,92.0
2.0,85.0
2.0,84.0
2.0,90.0
2.0,85.0
2.0,79.0
2.0,78.0
2.0,93.0
2.0,87.0
2.0,79.0
2.0,92.0
2.0,75.0
2.0,97.0
2.0,95.0
2.0,73.0
2.0,75.0
2.0,110.0
2.0,97.0
2.0,75.0
2.0,80.0
2.0,78.0
2.0,82.0
2.0,108.0
2.0,84.0
2.0,83.0
2.0,91.0
2.0,94.0
2.0,72.0
2.0,92.0
2.0,70.0
2.0,89.0
2.0,107.0
2.0,88.0
2.0,73.0
2.0,87.0
2.0,83.0
2.0,92.0
2.0,92.0
2.0,95.0
2.0,79.0
2.0,94.0
2.0,77.0
2.0,84.0
2.0,84.0
2.0,72.0
2.0,76.0
2.0,92.0
2.0,95.0
2.0,90.0
2.0,94.0
2.0,93.0
2.0,82.0
2.0,94.0
2.0,85.0
2.0,91.0
2.0,81.0
2.0,88.0
2.0,81.0
2.0,82.0
2.0,79.0
2.0,79.0
2.0,91.0
2.0,97.0
2.0,88.0
2.0,78.0
2.0,89.0
2.0,97.0
2.0,85.0
2.0,103.0
2.0,90.0
2.0,92.0
2.0,96.0
2.0,90.0
2.0,89.0
2.0,92.0
2.0,100.0
2.0,72.0
2.0,79.0
2.0,82.0
2.0,96.0
2.0,62.0
2.0,85.0
2.0,64.0
2.0,77.0
2.0,85.0
2.0,102.0
2.0,92.0
2.0,90.0
2.0,71.0
2.0,85.0
2.0,78.0
2.0,94.0
2.0,93.0
2.0,75.0
2.0,80.0
2.0,92.0
2.0,77.0
2.0,86.0
2.0,76.0
2.0,82.0
2.0,93.0
2.0,94.0
2.0,71.0
2.0,87.0
2.0,88.0
2.0,74.0
2.0,75.0
2.0,80.0
2.0,100.0
2.0,92.0
2.0,80.0
2.0,92.0
2.0,96.0
2.0,100.0
2.0,76.0
2.0,90.0
2.0,81.0
2.0,75.0
2.0,99.0
2.0,84.0
2.0,90.0
2.0,88.0
2.0,96.0
2.0,75.0
2.0,113.0
2.0,84.0
2.0,89.0
2.0,90.0
2.0,84.0
2.0,85.0
2.0,95.0
2.0,99.0
2.0,73.0
2.0,81.0
2.0,79.0
2.0,98.0
2.0,88.0
2.0,89.0
2.0,92.0
2.0,88.0
2.0,90.0
2.0,104.0
2.0,81.0
2.0,96.0
2.0,80.0
2.0,90.0
2.0,102.0
2.0,83.0
2.0,86.0
2.0,78.0
2.0,96.0
2.0,65.0
2.0,95.0
2.0,102.0
2.0,86.0
2.0,82.0
2.0,88.0
2.0,84.0
2.0,88.0
2.0,94.0
2.0,101.0
2.0,83.0
2.0,86.0
2.0,98.0
2.0,87.0
2.5,74.0
2.5,83.0
2.5,72.0
2.5,103.0
2.5,106.0
2.5,82.0
2.5,90.0
2.5,91.0
2.5,105.0
2.5,84.0
2.5,70.0
2.5,99.0
2.5,98.0
2.5,96.0
2.5,83.0
2.5,88.0
2.5,91.0
2.5,105.0
2.5,79.0
2.5,86.0
2.5,92.0
2.5,109.0
2.5,85.0
2.5,85.0
2.5,108.0
2.5,103.0
2.5,109.0
2.5,91.0
2.5,101.0
2.5,94.0
2.5,85.0
2.5,91.0
2.5,81.0
2.5,89.0
2.5,98.0
2.5,90.0
2.5,96.0
2.5,83.0
2.5,85.0
2.5,108.0
2.5,94.0
2.5,88.0
2.5,103.0
2.5,89.0
2.5,86.0
2.5,85.0
2.5,92.0
2.5,96.0
2.5,95.0
2.5,86.0
2.5,102.0
2.5,94.0
2.5,97.0
2.5,92.0
2.5,98.0
2.5,88.0
2.5,89.0
2.5,79.0
2.5,97.0
2.5,81.0
2.5,96.0
2.5,96.0
2.5,89.0
2.5,98.0
2.5,92.0
2.5,83.0
2.5,89.0
2.5,85.0
2.5,92.0
2.5,82.0
2.5,96.0
2.5,90.0
2.5,87.0
2.5,77.0
2.5,111.0
2.5,100.0
2.5,82.0
2.5,108.0
2.5,82.0
2.5,82.0
2.5,91.0
2.5,101.0
2.5,98.0
2.5,88.0
2.5,93.0
2.5,101.0
2.5,103.0
2.5,101.0
2.5,87.0
2.5,87.0
2.5,94.0
2.5,97.0
2.5,97.0
2.5,89.0
2.5,83.0
2.5,98.0
2.5,86.0
2.5,94.0
2.5,79.0
2.5,95.0
2.5,87.0
2.5,86.0
2.5,96.0
2.5,94.0
2.5,90.0
2.5,99.0
2.5,110.0
2.5,118.0
2.5,99.0
2.5,97.0
2.5,81.0
2.5,99.0
2.5,89.0
2.5,97.0
2.5,110.0
2.5,99.0
2.5,110.0
2.5,91.0
2.5,69.0
2.5,90.0
2.5,105.0
2.5,82.0
2.5,116.0
2.5,82.0
2.5,86.0
2.5,89.0
2.5,82.0
2.5,94.0
2.5,80.0
2.5,110.0
2.5,111.0
2.5,92.0
2.5,96.0
2.5,84.0
2.5,94.0
2.5,76.0
2.5,89.0
2.5,99.0
2.5,79.0
2.5,92.0
2.5,90.0
2.5,98.0
2.5,95.0
2.5,87.0
2.5,94.0
2.5,97.0
2.5,102.0
2.5,96.0
2.5,91.0
2.5,99.0
2.5,84.0
2.5,92.0
2.5,85.0
2.5,92.0
2.5,93.0
2.5,123.0
2.5,90.0
2.5,105.0
2.5,98.0
2.5,88.0
2.5,101.0
2.5,99.0
2.5,92.0
2.5,101.0
2.5,92.0
2.5,95.0
2.5,93.0
2.5,100.0
2.5,94.0
2.5,93.0
2.5,84.0
2.5,79.0
2.5,98.0
2.5,83.0
2.5,83.0
2.5,110.0
2.5,97.0
2.5,91.0
2.5,84.0
2.5,102.0
2.5,86.0
2.5,91.0
2.5,99.0
2.5,85.0
2.5,101.0
2.5,87.0
2.5,103.0
2.5,102.0
2.5,97.0
2.5,105.0
2.5,104.0
2.5,88.0
2.5,93.0
2.5,82.0
2.5,91.0
2.5,97.0
2.5,104.0
2.5,101.0
2.5,77.0
2.5,109.0
2.5,67.0
2.5,73.0
2.5,94.0
2.5,99.0
2.5,82.0
2.5,90.0
2.5,90.0
2.5,101.0
2.5,80.0
2.5,91.0
2.5,93.0
2.5,87.0
2.5,88.0
2.5,107.0
2.5,86.0
2.5,81.0
2.5,99.0
2.5,102.0
2.5,80.0
2.5,99.0
2.5,99.0
2.5,81.0
2.5,98.0
2.5,81.0
2.5,84.0
2.5,79.0
2.5,99.0
2.5,86.0
2.5,80.0
2.5,88.0
2.5,87.0
2.5,104.0
2.5,82.0
2.5,93.0
2.5,89.0
2.5,114.0
2.5,100.0
2.5,80.0
2.5,90.0
2.5,77.0
2.5,102.0
2.5,97.0
2.5,92.0
2.5,86.0
2.5,107.0
2.5,85.0
2.5,72.0
2.5,97.0
2.5,89.0
2.5,101.0
2.5,90.0
2.5,88.0
2.5,95.0
2.5,81.0
2.5,109.0
2.5,105.0
2.5,70.0
2.5,88.0
2.5,93.0
2.5,84.0
2.5,84.0
2.5,93.0
2.5,95.0
2.5,88.0
2.5,100.0
2.5,67.0
2.5,77.0
2.5,108.0
2.5,101.0
2.5,110.0
2.5,78.0
2.5,76.0
2.5,97.0
2.5,91.0
2.5,103.0
2.5,102.0
2.5,102.0
2.5,83.0
2.5,105.0
2.5,83.0
2.5,100.0
2.5,120.0
2.5,82.0
2.5,104.0
2.5,87.0
2.5,94.0
2.5,90.0
2.5,104.0
2.5,99.0
2.5,82.0
2.5,88.0
2.5,106.0
2.5,82.0
2.5,89.0
2.5,87.0
2.5,93.0
2.5,96.0
2.5,108.0
2.5,89.0
2.5,85.0
3.0,95.0
3.0,121.0
3.0,91.0
3.0,103.0
3.0,118.0
3.0,91.0
3.0,99.0
3.0,106.0
3.0,99.0
3.0,78.0
3.0,102.0
3.0,106.0
3.0,92.0
3.0,94.0
3.0,86.0
3.0,84.0
3.0,91.0
3.0,94.0
3.0,96.0
3.0,91.0
3.0,97.0
3.0,95.0
3.0,76.0
3.0,94.0
3.0,80.0
3.0,86.0
3.0,107.0
3.0,70.0
3.0,110.0
3.0,105.0
3.0,93.0
3.0,83.0
3.0,79.0
3.0,75.0
3.0,105.0
3.0,111.0
3.0,97.0
3.0,100.0
3.0,105.0
3.0,108.0
3.0,100.0
3.0,97.0
3.0,95.0
3.0,95.0
3.0,91.0
3.0,102.0
3.0,99.0
3.0,94.0
3.0,136.0
3.0,87.0
3.0,91.0
3.0,94.0
3.0,101.0
3.0,102.0
3.0,83.0
3.0,100.0
3.0,105.0
3.0,127.0
3.0,93.0
3.0,95.0
3.0,103.0
3.0,95.0
3.0,90.0
3.0,73.0
3.0,102.0
3.0,88.0
3.0,90.0
3.0,104.0
3.0,80.0
3.0,90.0
3.0,96.0
3.0,93.0
3.0,73.0
3.0,101.0
3.0,92.0
3.0,96.0
3.0,109.0
3.0,97.0
3.0,91.0
3.0,100.0
3.0,99.0
3.0,87.0
3.0,97.0
3.0,113.0
3.0,87.0
3.0,96.0
3.0,104.0
3.0,105.0
3.0,98.0
3.0,88.0
3.0,89.0
3.0,97.0
3.0,107.0
3.0,103.0
3.0,104.0
3.0,87.0
3.0,94.0
3.0,79.0
3.0,88.0
3.0,84.0
3.0,87.0
3.0,84.0
3.0,92.0
3.0,92.0
3.0,78.0
3.0,94.0
3.0,100.0
3.0,94.0
3.0,90.0
3.0,99.0
3.0,93.0
3.0,100.0
3.0,102.0
3.0,90.0
3.0,96.0
3.0,94.0
3.0,98.0
3.0,98.0
3.0,89.0
3.0,98.0
3.0,117.0
3.0,94.0
3.0,94.0
3.0,87.0
3.0,107.0
3.0,89.0
3.0,86.0
3.0,92.0
3.0,103.0
3.0,107.0
3.0,89.0
3.0,99.0
3.0,110.0
3.0,93.0
3.0,97.0
3.0,98.0
3.0,98.0
3.0,87.0
3.0,102.0
3.0,91.0
3.0,104.0
3.0,93.0
3.0,96.0
3.0,87.0
3.0,82.0
3.0,114.0
3.0,113.0
3.0,88.0
3.0,100.0
3.0,88.0
3.0,100.0
3.0,100.0
3.0,81.0
3.0,96.0
3.0,90.0
3.0,99.0
3.0,71.0
3.0,86.0
3.0,83.0
3.0,94.0
3.0,83.0
3.0,96.0
3.0,92.0
3.0,82.0
3.0,78.0
3.0,84.0
3.0,90.0
3.0,84.0
3.0,90.0
3.0,94.0
3.0,93.0
3.0,94.0
3.0,113.0
3.0,102.0
3.0,114.0
3.0,102.0
3.0,100.0
3.0,106.0
3.0,96.0
3.0,109.0
3.0,97.0
3.0,95.0
3.0,100.0
3.0,101.0
3.0,97.0
3.0,103.0
3.0,87.0
3.0,107.0
3.0,101.0
3.0,90.0
3.0,86.0
3.0,100.0
3.0,99.0
3.0,88.0
3.0,103.0
3.0,106.0
3.0,89.0
3.0,103.0
3.0,91.0
3.0,93.0
3.0,94.0
3.0,99.0
3.0,94.0
3.0,90.0
3.0,116.0
3.0,89.0
3.0,113.0
3.0,113.0
3.0,97.0
3.0,75.0
3.0,98.0
3.0,83.0
3.0,95.0
3.0,103.0
3.0,81.0
3.0,90.0
3.0,95.0
3.0,99.0
3.0,89.0
3.0,103.0
3.0,109.0
3.0,105.0
3.0,101.0
3.0,111.0
3.0,91.0
3.0,95.0
3.0,106.0
3.0,91.0
3.0,94.0
3.0,89.0
3.0,109.0
3.0,94.0
3.0,103.0
3.0,107.0
3.0,94.0
3.0,99.0
3.0,99.0
3.0,93.0
3.0,98.0
3.0,99.0
3.0,104.0
3.0,89.0
3.0,109.0
3.0,106.0
3.0,111.0
3.0,95.0
3.0,94.0
3.0,97.0
